position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique Household Identifier
2,HHID,str32,0,%9s,,Survey Solutions Unique HH Identifier
3,gardenid,str4,0,%9s,,Garden ID
4,plotid,str3,0,%9s,,Plot ID
5,ag_p0_crops,str59,0,%9s,,"FOR EACH PLOT, LIST ALL TREE/PERMANENT CROPS HARVESTED BY HH IN LAST 12MONTHS"
6,ag_p0c,int,1,%6.0f,ag_p00,CROP CODE
7,ag_p0c_oth,str26,0,%26s,,SPECIFY CROP CODE
8,ag_p0a,int,1,%6.0f,ag_p0a,What is the primary variety of [TREE/PERM CROP] being cultivated on this [PLOT]?
9,ag_p0aoth,str35,0,%35s,,Please Specify the other type of variety
10,ag_p01,byte,1,%6.0f,ag_p01,Is[TREE/PERM CROP]cultivated in a plantation or scattered in field?
11,ag_p02a,double,1,%6.2f,,What is the area of the plantation?
12,ag_p02b,byte,1,%6.0f,ag_p02b,UNIT
13,ag_p02b_oth,str1,0,%9s,,Specify UNIT
14,ag_p03,int,1,%6.0f,,How many plants/trees for the[TREE/PERM CROP]do you own on this[PLOT]?
15,ag_p04,int,1,%6.0f,,In what year were most of these plants/ trees planted?
16,ag_p05,long,1,%6.0f,,How many plants/ trees were planted during the last 12 months?
17,ag_p06a,byte,1,%6.0f,ag_p06a,What was the last completed production period for the tree/permanent crop
18,ag_p06b,int,1,%6.0f,,BEGIN YEAR (4-DIGIT)
19,ag_p06c,byte,1,%6.0f,ag_p06c,END MONTH
20,ag_p06d,int,1,%6.0f,,END YEAR (4-DIGIT)
21,ag_p07,byte,1,%6.0f,ag_p07,Were there any losses of[TREE/PERM CROP]before harvest?
22,ag_p08a,byte,1,%30.0g,ag_p08,Why were there losses before the harvest? (1ST CAUSE)
23,ag_p08b,byte,1,%30.0g,ag_p08,Why were there losses before the harvest? (2ND CAUSE)
24,ag_p08_oth,str70,0,%70s,,Specify why were there losses before the harvest.
25,ag_p08_1,byte,1,%6.0f,ag_p08_1,What was the main disease affecting the plants in the [PLOT]?
26,ag_p08_1oth,str34,0,%34s,,Please specify the main disease affecting the plants in the [PLOT]?
27,ag_p09a,int,1,%6.0f,,How much[TREE/PERM CROP]did you harvest during the last 12 mnths?(Q)
28,ag_p09b,byte,1,%6.0f,ag_p09b,How much[TREE/PERM CROP]did you harvest during the last 12 mnths?(U)
29,ag_p09b_oth,str21,0,%21s,,How much[TREE/PERM CROP]did you harvest during the last 12 mnths?(O/S)
30,ag_p09_1,byte,1,%6.0f,ag_p09_1,What was the condition of [TREE/PERM CROP]?
