position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique Household Identifier
2,HHID,str32,0,%9s,,Unique Household Identification IHS4
3,fs_b_start_date,str10,0,%9s,,fs_moduleB_start_date
4,fs_b_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE B:
5,fs_b_endHr,byte,1,%6.0f,,ENUMERATOR:RECORD END TIME FOR MODULE B
HOUR:
6,fs_c_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE AND TIME FOR MODULE C:
7,fs_c_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE C:
8,fs_c_endHr,byte,1,%6.0f,,ENUMERATOR:RECORD END TIME FOR MODULE C
HOUR:
9,fs_d_start_date,str10,0,%9s,,ENUMERATOR: RECORD START DATE AND TIME FOR MODULE D
10,fs_d_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE D:
11,fs_d_endHr,byte,1,%6.0f,,ENUMERATOR:RECORD END DATE AND TIME FOR MODULE D
HOUR:
12,fs_e_start_date,str10,0,%9s,,ENUMERATOR:RECORD START DATE AND TIME FOR MODULE E
13,fs_e_endHr,byte,1,%6.0f,,ENUMERATOR:RECORD END TIME FOR MODULE I
HOUR:
14,fs_f_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE F:
15,fs_f_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE F:
HOUR
16,fs_f_endMin,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE F:
MINUTES
17,fs_g_start_date,str10,0,%9s,,ENUMERATOR:RECORD START DATE AND TIME FOR MODULE G
18,fs_g_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE G:
19,fs_g_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE G 
HOUR:
20,fs_h_start_date,str10,0,%9s,,ENUMERATOR:RECORD START DATE AND TIME FOR MODULE H:
21,fs_h_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE D:
22,fs_h_end_date,str10,0,%9s,,ENUMERATOR:RECORD END DATE AND TIME FOR MODULE D
23,fs_i_start_date,str10,0,%9s,,ENUMERATOR:RECORD START DATE AND TIME FOR MODULE I
24,fs_i_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE I:
25,fs_i_endHr,byte,1,%6.0f,,ENUMERATOR:RECORD END TIME FOR MODULE I
HOUR:
26,fs_j_respondent,byte,1,%6.0f,,ENUMERATOR: RECORD PRIMARY RESPONDENT ID FOR MODULE J:
27,fs_j_endHr,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE J:
HOUR:
28,fs_j_endMin,byte,1,%6.0f,,ENUMERATOR: RECORD END TIME FOR MODULE J:
MINUTES:
