position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique Household Identifier
2,HHID,str32,0,%9s,,Survey Solutions Unique HH Identifier
3,hh_p0a,int,1,%54.0g,hh_p0a,SOURCE CODE
4,hh_p01,byte,1,%6.0f,yes_no,Received?
5,hh_p01_oth,str60,0,%60s,,"Please, specify Other"
6,hh_p01_1,byte,1,%6.0f,,P01_1. Who in the Household was the Main Beneficiary of this %rostertitle%?
7,hh_p02,long,1,%6.0f,,How much [SOURCE] did your household receive in total during the last
8,hh_p03a,long,1,%6.0f,,How much of [SOURCE] came from rural locations?
9,hh_p03b,long,1,%6.0f,,How much of [SOURCE] came from urban locations?
10,hh_p03c,long,1,%6.0f,,How much of [SOURCE] came from international locations?
11,hh_p03_1,byte,1,%6.0f,hh_p03_1,"..received from another country,any came through other means other than a bank?"
12,hh_p03_2,byte,1,%6.0f,hh_p03_2,In what currency was the cash?
13,hh_p03_2oth,str15,0,%15s,,Please specify other type of currency.
14,hh_p03_3,long,1,%6.0f,,How much cash was received through other means other than the bank during...
15,hh_p04a,byte,1,%6.0f,,Who in your HH kept/decided what to do with these earning? (ID 1)
16,hh_p04b,byte,1,%10.0g,,Who in your HH kept/decided what to do with these earning? (ID 2)
