position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique Household Identifier
2,HHID,str32,0,%9s,,Survey Solutions Unique HH Identifier
3,ag_f0a,byte,1,%6.0f,ag_f_a,Did you or anyone in HH cultivate plots in [RS]
4,ag_f0c,float,1,%35.0g,input_type,INPUT TYPE
5,ag_f01a,long,1,%6.0f,,"ENUMERATOR: FOR ORGANIC FERTILIZER (MANURE), ENTER THE TOTAL QUANTITY, AS"
6,ag_f01b,byte,1,%6.0f,ag_f01b,UNIT
7,ag_f01b_oth,str24,0,%24s,,SPECIFY UNIT
8,ag_f02,byte,1,%6.0f,ag_f02,ENUMERATOR: Ask the farmer whether the figures from question 1 corresponds to...
9,ag_f03,byte,1,%6.0f,ag_f03,During[RS]did all of this [INPUT] come from purchases by using coupons / voucher
10,ag_f04,byte,1,%6.0f,ag_f04,Did you purchase any[INPUT]w/out coupons/vouchers/purchase any[INPUT]on credit?
11,ag_f06a,byte,1,%6.0f,,First Source of[INPUT] you purchased without coupons/vouchers/purchased credit?
12,ag_f06b,byte,1,%6.0f,,Second Source of[INPUT] you purchased without coupons/vouchers/purchased credit?
13,ag_f07a,long,1,%6.0f,,Amt purchased without coupons/vouchers or purchased on credit during the(RS) (Q)
14,ag_f07b,byte,1,%6.0f,ag_f07b,Amt purchased without coupons/vouchers or purchased on credit during the(RS) (U)
15,ag_f07b_oth,str30,0,%30s,,How much of[INPUT]was purchased w/out coupons/vouchers or purchased...(U)(O/S)
16,ag_f08,byte,1,%6.0f,ag_f08,Main mode used to transport[INPUT]purchased on credit or w/out coupons/vouchers?
17,ag_f08_oth,str91,0,%91s,,Specify the main mode of transportation
18,ag_f09,long,1,%6.0f,,How much did you pay for transportation to acquire all of the[INPUT]?
19,ag_f10,long,1,%6.0f,,Value of all [INPUT] purchased w/out coupons/vouchers or purchased on credit?
20,ag_f11,byte,1,%6.0f,ag_f11,How did you finance this [INPUT] purchase?
21,ag_f12,long,1,%6.0f,,How much did you pay up-front for this [INPUT] purchase
22,ag_f13,long,1,%6.0f,,How much did you repay/will you repay?
23,ag_f14a,byte,1,%6.0f,,What was the source of credit for this [INPUT] purchase? (ID #1)
24,ag_f14b,byte,1,%6.0f,,What was the source of credit for this [INPUT] purchase? (ID #2)
25,ag_f37,byte,1,%6.0f,ag_f37,Did you receive any of the[INPUT] for free during the[RS]?
26,ag_f38a,int,1,%6.0f,,How much of[INPUT]did you receive in total for free during[RS](QUANT)?
27,ag_f38b,byte,1,%6.0f,ag_f38b,How much of[INPUT]did you receive in total for free during[RS](UNIT)?
28,ag_f38b_oth,str24,0,%24s,,SPECIFY UNIT
29,ag_f39a,byte,1,%6.0f,,"During[RS],from whom did you receive most of the[INPUT]for free(1st)?"
30,ag_f39b,byte,1,%10.0g,,"During[RS],from whom did you receive most of the[INPUT]for free(2nd)?"
31,ag_f40,int,1,%6.0f,,Total payment for transportation to acquire all of[INPUT]received for free
32,ag_f41,byte,1,%6.0f,ag_f41,Was any of the[INPUT]used during the[RS]left over from a previous season
33,ag_f42a,int,1,%6.0f,,How much of[INPUT]used during[RS]was left over from a previous season(QUANT)?
34,ag_f42b,byte,1,%6.0f,ag_f42b,How much of[INPUT]used during[RS]was left over from a previous season(UNIT)?
35,ag_f42b_oth,str3,0,%9s,,How much of[INPUT]used during[RS]was left over...(UNIT)(O/S)?
36,ag_f43,byte,1,%6.0f,ag_f43,Use any ORGANIC FERTILIZER out of own-production or own animals during [RS]?
37,ag_f44a,int,1,%6.0f,,How much ORG FERT was used out of own-production or own animals during[RS]?(Q)
38,ag_f44b,byte,1,%6.0f,ag_f44b,How much ORG FERT was used out of own-production or own animals during[RS]?(U)
39,ag_f44b_oth,str11,0,%11s,,How much ORG FERT was used out of own-production or own animals...?(U)(O/S)
40,ag_f_inorganic_fertilizer_oth,str50,0,%50s,,SPECIFY THE OTHER TYPE OF INORGANIC FERTILIZER
41,ag_f_pesticides_oth,str21,0,%21s,,SPECIFY THE OTHER TYPE OF PESTICIDES/HERBICIDES
42,hh_x03,byte,1,%6.0f,hh_x03,Did you or anyone in your household own or cultivates a plot during the last com
