position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique HH Identifier
2,visit,byte,1,%8.0g,,Panel Visit
3,ea_id,str8,0,%8s,,Unique EA Identifier
4,hh_n0a,byte,1,%8.0g,HH_N0A,"Over the past 12 months, has anyone in your household operated any non-agricultu"
5,hh_n0b,byte,1,%8.0g,HH_N0B,Enumerator:  is there a '1' for any of the questions HH_N01 through HH_N08?
6,hh_n01,byte,1,%8.0g,HH_N01,Owned a non-agricultural business or provided a non-agricultural service from ho
7,hh_n02,byte,1,%8.0g,HH_N02,"Processed and sold any agricultural by-products, including flour, starch, juice,"
8,hh_n03,byte,1,%8.0g,HH_N03,Owned a trading business on a street or in a market?
9,hh_n04,byte,1,%8.0g,HH_N04,"Offered any service or sold anything on a street or in a market, including firew"
10,hh_n05,byte,1,%8.0g,HH_N05,Owned a professional office or offered professional services from home as a doct
11,hh_n06,byte,1,%8.0g,HH_N06,Drove a household-owned taxi or pick-up truck to provide transportation or movin
12,hh_n07,byte,1,%8.0g,HH_N07,Owned a bar or restaurant?
13,hh_n08,byte,1,%8.0g,HH_N08,"Owned any other non-agricultural business, even if it is a small business run fr"
