position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique HH Identifier
2,visit,byte,1,%8.0g,,Panel Visit
3,ea_id,str8,0,%8s,,Unique EA Identifier
4,hh_l01,byte,1,%8.0g,HH_L01,Does your household own a [ITEM]
5,hh_l02,int,1,%8.0g,HH_L02,Durable Good Code
6,hh_l03,int,1,%8.0g,,How many [ITEM]s do you own?
7,hh_l04,byte,1,%8.0g,,What is the age of this [ITEM]
8,hh_l05,long,1,%12.0g,,"If you wanted to sell one of this [ITEM] today, how much would you receive?"
9,hh_l06,byte,1,%8.0g,HH_L06,Did you purchase any [ITEM] in the last 12 months?
10,hh_l07,long,1,%12.0g,,How much in total did you pay for [ITEM] in the last 12 months?
