position,name,type,isnumeric,format,vallab,varlab
1,ea_id,str8,0,%8s,,Unique EA Identifier
2,com_ch0b,int,1,%8.0g,Id,Item Code
3,com_ch01,byte,1,%8.0g,ch1,"Since 2013, have any of the community members ever approached the village head"
4,com_ch02,byte,1,%8.0g,ch2,"Since 2013, have the village headman..organized..discuss how to address a need f"
5,com_ch04,byte,1,%8.0g,ch4,"Since 2013, did the community members (besides village headman and other lo"
6,com_ch05,byte,1,%8.0g,ch5,Under whose leadership was the meeting(s) organized?
7,com_ch05_oth,str23,0,%23s,,"Please, specify under whose Other leadership was the meeting organized"
8,com_ch06,byte,1,%8.0g,ch6,Was the meeting(s) successful in determining the steps that were needed to
9,com_ch07a,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Mobilize Manpower"
10,com_ch07b,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Mobilize Financia"
11,com_ch07c,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Submit a Proposal"
12,com_ch07d,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Seek Resources Through traditional authority"
13,com_ch07e,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Seek Resources Through City/District Commission"
14,com_ch07f,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Seek Resources Through Relevant MP"
15,com_ch07h,byte,1,%8.0g,ch07,"To address the need for [ITEM],…:Seek resources through NGO/Religious"
16,com_ch07i,byte,1,%8.0g,,"To address the need for [ITEM],…:Other (Specify)"
17,com_ch07_oth,strL,0,%76s,,Please specify the other action the community took to address %rosterti
18,com_ch09,byte,1,%8.0g,ch9,Was the need for [ITEM] addressed?
19,com_ch09_1a,byte,1,%8.0g,source,What was/will be the source of the funds for %rostertitle%?(1ST)
20,com_ch09_1b,byte,1,%8.0g,source,What was/will be the source of the funds for %rostertitle%?(2ND)
21,com_ch09_1c,byte,1,%8.0g,source,What was/will be the source of the funds for %rostertitle%?(3RD)
22,com_ch09_1_oth,str29,0,%29s,,"Please, specify Other"
23,com_ch10,long,1,%12.0g,,What was/will be the total funding for [ITEM]? MK
24,com_ch11,long,1,%12.0g,,What was/will be the total amount of money contributed by community member
25,com_ch12,byte,1,%8.0g,ch12, How were/will be the contributions raised?
26,com_ch12_oth,str19,0,%19s,,Specify other way contributions were raised
27,com_ch13a,byte,1,%8.0g,ch07," To address the need for [ITEM], did the community members…:Serve in"
28,com_ch13b,byte,1,%8.0g,ch07," To address the need for [ITEM], did the community members…:Provide"
29,com_ch13c,byte,1,%8.0g,ch07,"To address the need for [ITEM], did the community members…:Supply a"
30,com_ch13_oth,str10,0,%10s,,Specify other in-kind contribution
31,com_ch14,byte,1,%8.0g,ch14,Who chose the members of the [ITEM] project committee?
32,com_ch14_oth,str23,0,%23s,,Specify other person who chose members of the project committee.
33,com_ch15,byte,1,%8.0g,ch15,Was the need for [ITEM] Is the need for [ITEM] going to be a
