position,name,type,isnumeric,format,vallab,varlab
1,case_id,str12,0,%12s,,Unique Household Identifier
2,hhid,strL,0,%32s,,Survey Solutions Unique HH Identifier
3,gardenid,str4,0,%4s,,Garden ID
4,plotid,str3,0,%3s,,Plot ID
5,crop_code,byte,1,%8.0g,crop_complete,Consistent CC across Modules
6,crop_code_collapsed,byte,1,%8.0g,crops,"Collapsed CC maize,gn,tob,rice"
7,ag_g0a,byte,1,%8.0g,ag_ga,Did you or anyone in your HH plant any crops during the [RS]
8,ag_g0e_1,int,1,%8.0g,ag_g0a,What is the primary variety of CROP being cultivated on [PLOT]
9,ag_g0e_1_oth,str19,0,%19s,,What is the other specified primary variety of CROP being cultivated on [PLOT]
10,primary_variety,str19,0,%19s,,Primary Variety
11,local_vs_improved,str6,0,%6s,,Classification of Variety
12,ag_g0f,byte,1,%8.0g,ag_g0b,Is the primary variety of [CROP] local or improved?
13,ag_g0g,byte,1,%8.0g,ag_g0c,Is the variety recyclable?
14,ag_g0h,int,1,%8.0g,,"When, [which year] did you last buy the seed you planted on this plot?"
15,ag_g01,byte,1,%8.0g,ag_g01,What type of crop stand was on the PLOT?
16,ag_g02,byte,1,%8.0g,ag_g02,Was the crop (%rostertitle%) planted in the entire area of the plot?
17,ag_g03,byte,1,%8.0g,ag_g03,"Approximately, how much of the [PLOT] is under [CROP]?"
18,ag_g04a,double,1,%12.0g,,How much seed did you plant for the [CROP] on this [PLOT] during the[RS]?(QUANT)
19,ag_g04b,byte,1,%8.0g,ag_g04b,How much seed did you plant for the [CROP] on this [PLOT] during the[RS]?(UNIT)
20,ag_g04b_oth,str24,0,%24s,,How much seed did you plant for crop on this [PLOT] during the[RS]?(Other UNIT)
21,ag_g05a,byte,1,%8.0g,ag_g05a,When did you plant the seeds for the [CROP] on this [PLOT]during the[RS]?(MONTH)
22,ag_g05b,int,1,%8.0g,,When did you plant the seeds for the [CROP] on this [PLOT]during the[RS]?(YEAR)
23,ag_g10,byte,1,%8.0g,ag_g10,Was the area harvested less than the area planted?
24,ag_g11a,byte,1,%8.0g,,Why was the area harvested less than the area planted? (1ST)
25,ag_g11b,byte,1,%8.0g,,Why was the area harvested less than the area planted? (2ND)
26,ag_g11_oth,strL,0,%56s,,Why was the area harvested less than the area planted? (OTHER)
27,ag_g11_1,byte,1,%8.0g,ag_g11_1,What was the main disease affecting the plants in the plot?
28,ag_g11_1_oth,str13,0,%13s,,What was the main disease affecting the plants in the plot (OTHER)?
29,ag_g12a,byte,1,%8.0g,ag_g12a,What months did the harvest start?
30,ag_g12b,byte,1,%8.0g,ag_g12b,What months did the harvest end?
31,ag_g13a,double,1,%12.0g,,How much [CROP] did you harvest from this [PLOT] during the [RS]? (QUANT)
32,ag_g13b,byte,1,%8.0g,ag_g13b,How much [CROP] did you harvest from this [PLOT] during the [RS]? (UNIT)
33,ag_g13b_oth,str23,0,%23s,,How much [CROP] did you harvest from this [PLOT] during the [RS]? (OTHER UNIT)
34,ag_g13c,byte,1,%8.0g,ag_g13c,How much [CROP] did you harvest from this [PLOT] during the [RS]? (S/U)
35,ag_g14a,byte,1,%8.0g,,Who in the HH makes decision concerning the use of output from this plot(#ID1)?
36,ag_g14b,byte,1,%8.0g,,Who in the HH makes decision concerning the use of output from this plot(#ID2)?
