position,name,type,isnumeric,format,vallab,varlab
1,HHID,int,1,%10.0g,,Assigned Unique Serial Number for IHS3 Baseline Household
2,case_id,str12,0,%12s,,IHS3 Baseline case_id as in IHS3 Public Data
3,qx_type,str7,0,%9s,,"Sample Group (Panel A, Panel B)"
4,visit,byte,1,%9.0g,,Panel Visit
5,ea_id,str8,0,%9s,,Unique EA Identifier
6,hh_t01,byte,1,%45.0g,HH_T01,"Concerning your household's food consumption, over the past months which of the"
7,hh_t02,byte,1,%45.0g,HH_T02,Concerning your housing which of the following is true?
8,hh_t03,byte,1,%45.0g,HH_T03,"Concerning your household's clothing, which of the following is true?"
9,hh_t04,byte,1,%45.0g,HH_T04,Concerning the standard of health care you receive for household members which o
10,hh_t05,byte,1,%8.0g,,On which step are you today?
11,hh_t06,byte,1,%8.0g,,On which step are most of your neighbors today?
12,hh_t07,byte,1,%8.0g,,On which step are most of your friends today?
13,hh_t08,byte,1,%63.0g,HH_T08,Which of the following is true?  Your current income ...
14,hh_t09,int,1,%8.0g,,How many changes of clothes do you (HH head) own?
15,hh_t10,byte,1,%20.0g,HH_T10,What do you (HH head) sleep on?
16,hh_t10_os,str30,0,%30s,,What do you (HH head) sleep on? (Other Specify)
17,hh_t11,byte,1,%24.0g,HH_T11,What do you (HH head) sleep under in the cold season (July)?
18,hh_t11_os,str21,0,%21s,,What do you (HH head) sleep under in the cold season (July)? (Other Specify)
19,hh_t12,byte,1,%24.0g,HH_T12,What do you (HH head) sleep under in the hot season (October)?
20,hh_t12_os,str23,0,%23s,,What do you (HH head) sleep under in the hot season (October)? (Other Specify)
