position,name,type,isnumeric,format,vallab,varlab
1,HHID,int,1,%10.0g,,Assigned Unique Serial Number for IHS3 Baseline Household
2,case_id,str12,0,%12s,,Unique HH Identifier
3,visit,byte,1,%9.0g,,Panel Visit
4,ea_id,str8,0,%9s,,Unique EA Identifier
5,fs_h0a,byte,1,%28.0g,FS_H0A,Gear ID
6,fs_h0a_os,str13,0,%13s,,Gear ID (Other Specify)
7,fs_h01,byte,1,%8.0g,FS_H01,Did any household member involved in fishing activities during the last LOW fish
8,fs_h02,int,1,%8.0g,,How many [FISHING GEAR] were operated during the last LOW fishing season?
9,fs_h03,int,1,%8.0g,,How many [FISHING GEAR] are owned by your household?
10,fs_h04,long,1,%12.0g,,If you or any household member engaged in fishing had to purchase a [FISHING GEA
11,fs_h05,byte,1,%8.0g,,How many units of [FISHING GEAR] did you or any member of your household purchas
12,fs_h06,int,1,%12.0g,,How much did your household pay to rent [GEAR] for use in the last LOW season?
