position,name,type,isnumeric,format,vallab,varlab
1,HHID,int,1,%10.0g,,Assigned Unique Serial Number for IHS3 Baseline Household
2,case_id,str12,0,%12s,,IHS3 Baseline case_id as in IHS3 Public Data
3,qx_type,str7,0,%9s,,"Sample Group (Panel A, Panel B, Cross-Sectional)"
4,visit,byte,1,%9.0g,,Panel Visit
5,ea_id,str8,0,%9s,,Unique EA Identifier
6,ag_j00,str2,0,%9s,,PLOT ID
7,ag_j03,str24,0,%24s,,PLOT NAME
8,ag_j05a,float,1,%9.0g,,What is the area of this [PLOT]? (FARMER ESTIMATION/AREA)
9,ag_j05b,byte,1,%15.0g,N05B,What is the area of this [PLOT]? (FARMER ESTIMATION/UNIT)
10,ag_j05b_os,str1,0,%9s,,What is the area of this [PLOT]? (FARMERS ESTIMATION/UNIT) (Other Specify)
11,ag_j05c,float,1,%9.0g,,What is the area of this [PLOT]? (GPS MEASURE/AREA IN ACRES)
12,ag_j06d_os,str22,0,%22s,,Reason plot not measured
