position,name,type,isnumeric,format,vallab,varlab
1,HHID,int,1,%10.0g,,Assigned Unique Serial Number for IHS3 Baseline Household
2,case_id,str12,0,%12s,,IHS3 Baseline case_id as in IHS3 Public Data
3,qx_type,str7,0,%9s,,"Sample Group (Panel A, Panel B)"
4,visit,byte,1,%9.0g,,Panel Visit
5,ea_id,str8,0,%9s,,Unique EA Identifier
6,hh_g09,byte,1,%8.0g,HH_G09,"Over the past one week (7 days), did any people that you did not list as househo"
7,hh_g10a,str1,0,%9s,,Item Code
8,hh_g10b,str24,0,%24s,,Item Description
9,hh_g10c,byte,1,%8.0g,,What was the total number of days in which any meal was shared with people […]?
10,hh_g11,byte,1,%8.0g,,What was the total number of meals that were shared over past 7 days with […]?
