position,name,type,isnumeric,format,vallab,varlab
1,y2_hhid,str8,0,%9s,,Unique Household Identification IHPS
2,qx_type,byte,1,%8.0g,HH_A02,"Sample Group (Panel A, Panel B)"
3,interview_status,byte,1,%24.0g,stat,Household Interview Status
4,hh_a1_start,str17,0,%17s,,HH Module A Start Stamp - Visit 1
5,hh_a1_end,str17,0,%17s,,HH Module A End Stamp - Visit 1
6,hh_a2_start,str17,0,%17s,,HH Module A Start Stamp - Visit 2
7,hh_a2_end,str17,0,%17s,,HH Module A End Stamp - Visit 2
8,hh_refusal_v1,str1,0,%9s,,HH Visit 1 Refusal
9,hh_refusal_v2,str1,0,%9s,,HH Visit 2 Refusal
10,hh_b_start_1,str17,0,%17s,,HH Module B Start Stamp - Visit 1
11,hh_b_end_1,str17,0,%17s,,HH Module B End Stamp - Visit 1
12,hh_b_start_2,str17,0,%17s,,HH Module B Start Stamp - Visit 2
13,hh_b_end_2,str17,0,%17s,,HH Module B End Stamp - Visit 2
14,hh_b_start_day,byte,1,%8.0g,,HH Module B Start Date (Day)
15,hh_b_start_month,byte,1,%9.0g,HH_B_START_MONTH,HH Module B Start Date (Month)
16,hh_b_start_hour,byte,1,%8.0g,,HH Module B Start Time (Hour)
17,hh_b_start_minute,byte,1,%8.0g,,HH Module B Start Time (Minute)
18,hh_b_end_hour,byte,1,%8.0g,,HH Module B End Time (Hour)
19,hh_b_end_minute,byte,1,%8.0g,,HH Module B End Time (Minute)
20,hh_b_respondent,byte,1,%8.0g,,HH Module B - Primary Respondent ID
21,hh_be_start,str17,0,%17s,,HH Module BE Start Stamp
22,hh_be_end,str1,0,%9s,,HH Module BE End Stamp
23,hh_c_start,str17,0,%17s,,HH Module C Start Stamp
24,hh_c_end,str17,0,%17s,,HH Module C End Stamp
25,hh_d_start,str17,0,%17s,,HH Module D Start Stamp
26,hh_d_end,str17,0,%17s,,HH Module D End Stamp
27,hh_e_start,str17,0,%17s,,HH Module E Start Stamp
28,hh_e_end,str1,0,%9s,,HH Module E End Stamp
29,hh_f_start,str17,0,%17s,,HH Module F Start Stamp
30,hh_f_end,str17,0,%17s,,HH Module F End Stamp
