position,name,type,isnumeric,format,vallab,varlab
1,occ,byte,1,%9.0g,,Case Section Roster / Line Occurrence Sequence for O/S Merge
2,y2_hhid,str8,0,%9s,,Unique Household Identification IHPS
3,qx_type,byte,1,%8.0g,HH_A02,"Sample Group (Panel A, Panel B)"
4,interview_status,byte,1,%24.0g,stat,Household Interview Status
5,hh_q0a,int,1,%32.0g,HH_Q0A,Source Code
6,hh_q01,byte,1,%8.0g,HH_Q01,"During the last 12 months, did you or any members of your household give any [IT"
7,hh_q02a,long,1,%12.0g,,How much of the total [ITEM] given away was destined to rural locations?
8,hh_q02b,long,1,%12.0g,,How much of the total [ITEM] given away was destined to urban locations?
9,hh_q02c,long,1,%12.0g,,How much of the total [ITEM] given away was destined to international locations?
10,hh_q03a,byte,1,%8.0g,,1st in the household decided on the allocation of [ITEM] given away to individua
11,hh_q03b,byte,1,%8.0g,,2nd in the household decided on the allocation of [ITEM] given away to individua
