position,name,type,isnumeric,format,vallab,varlab
1,occ,byte,1,%9.0g,,Case Section Roster / Line Occurrence Sequence for O/S Merge
2,y2_hhid,str8,0,%9s,,Unique Household Identification IHPS
3,qx_type,byte,1,%8.0g,HH_A02,"Sample Group (Panel A, Panel B)"
4,interview_status,byte,1,%24.0g,stat,Household Interview Status
5,hh_u0a,int,1,%101.0g,HH_U0A,SHOCK CODE
6,hh_u0b,str25,0,%25s,,Description of distress events
7,hh_u01,byte,1,%8.0g,HH_U01,"During the last 12 months, was your household affected negatively by any of the"
8,hh_u02,byte,1,%18.0g,HH_U02,Rank the three most significant shocks you experienced
9,hh_u03a,byte,1,%14.0g,HH_U03A,"As a result of this [SHOCK], did your income"
10,hh_u03b,byte,1,%14.0g,HH_U03B,"As a result of this [SHOCK], did your assets"
11,hh_u03c,byte,1,%14.0g,HH_U03C,"As a result of this [SHOCK], did your food production"
12,hh_u03d,byte,1,%14.0g,HH_U03D,"As a result of this [SHOCK], did your food stock"
13,hh_u03e,byte,1,%14.0g,HH_U03E,"As a result of this [SHOCK], did your food purchases"
14,hh_u04a,byte,1,%72.0g,HH_U04A,1st household response to this [SHOCK]
15,hh_u04b,byte,1,%72.0g,HH_U04B,2nd household response to this [SHOCK]
16,hh_u04c,byte,1,%72.0g,HH_U04C,3rd household response to this [SHOCK]
