position,name,type,isnumeric,format,vallab,varlab
1,HHID,int,1,%10.0g,,Assigned Unique Serial Number for IHS3 Baseline Household
2,case_id,str12,0,%12s,,IHS3 Baseline case_id as in IHS3 Public Data
3,qx_type,str7,0,%9s,,"Sample Group (Panel A, Panel B)"
4,visit,byte,1,%9.0g,,Panel Visit
5,ea_id,str8,0,%9s,,Unique EA Identifier
6,hh_s01,byte,1,%8.0g,HH_S01,"Over the past 12 months, did you or anyone else in this household borrow on cred"
7,hh_s02,byte,1,%11.0g,HH_S02,Loan number
8,hh_s04,byte,1,%23.0g,HH_S04,Credit source code
9,hh_s05a,byte,1,%8.0g,,First household member responsible for the loan
10,hh_s05b,byte,1,%8.0g,,Second household member responsible for the loan
11,hh_s06,byte,1,%43.0g,HH_S06,What was main reason for obtaining loan?
12,hh_s06_os,str48,0,%48s,,What was main reason for obtaining loan? (Other Specify)
13,hh_s07,long,1,%12.0g,,How much was borrowed?
14,hh_s08a,byte,1,%8.0g,HH_S08A,When did you get the loan (month)?
15,hh_s08b,int,1,%8.0g,,When did you get the loan (year)?
16,hh_s09,byte,1,%8.0g,HH_S09,Is the loan repaid?
17,hh_s10a,byte,1,%8.0g,,Approximately when di you expect to pay back the money (month)?
18,hh_s10b,int,1,%8.0g,,Approximately when did you expect to pay back the money (year)?
19,hh_s11,long,1,%12.0g,,How much did you pay (do you expect to have paid) in total when you will have pa
