position,name,type,isnumeric,format,vallab,varlab
1,occ,byte,1,%9.0g,,Case Section Roster / Line Occurrence Sequence for O/S Merge
2,y2_hhid,str8,0,%9s,,Unique Household Identification IHPS
3,qx_type,byte,1,%8.0g,HH_A02,"Sample Group (Panel A, Panel B)"
4,interview_status,byte,1,%24.0g,stat,Household Interview Status
5,fs_h0a,byte,1,%28.0g,FS_H0A,Gear ID
6,fs_h0b,str20,0,%20s,,Fishing Gear
7,fs_h01,byte,1,%8.0g,FS_H01,Did any household member involved in fishing activities during the last LOW fish
8,fs_h02,byte,1,%8.0g,,How many [FISHING GEAR] were operated during the last LOW fishing season?
9,fs_h03,int,1,%8.0g,,How many [FISHING GEAR] are owned by your household?
10,fs_h04,long,1,%12.0g,,If you or any household member engaged in fishing had to purchase a [FISHING GEA
11,fs_h05,byte,1,%8.0g,,How many units of [FISHING GEAR] did you or any member of your household purchas
12,fs_h06,int,1,%12.0g,,How much did your household pay to rent [GEAR] for use in the last LOW season?
